fecha_robo;hora_robo;id_tipo_alerta;DiaDeLaSemana;codigo_via;tipo_via;nombre_via;nro_cuadra;id_criticidad;desc_criticidad;estado_criticidad;id_urbanizacion;urbanizacion;latitud;longitud;tipo_de_delito;data1;data2
16/11/2022;11;1;2;2;Jiron;INTERSECCION DEL JR. AMAZONAS CON EL JR. HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.045241;-77.019724;1;-12.04;-77.01
16/11/2022;12;1;2;1;Avenida;PARADERO DE LA VIA EXPRESA DE GRAU CON LA AV. ABANCAY - DE ESTE A OESTE;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
17/11/2022;13;1;2;2;Jiron;JR HUANUCO CON JR TARATA CERCADO DE LIMA 15001, PERÚ;0;3;Critico;Activo;1;Cercado lima;-12.056355;-77.017913;1;-12.05;-77.01
16/11/2022;14;1;3;1;Avenida;AV. ABANCAY CON JR. MONTEVIDEO;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
19/11/2022;12;1;3;2;Jiron;JR. PARURO CON JR. PUNO CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.054613;-77.02685;1;-12.05;-77.02
19/11/2022;5;1;4;1;Avenida;AV. AVIACION CON LA AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.056334;-77.014692;1;-12.05;-77.01
19/11/2022;6;1;4;1;Avenida;INSTALCIONES DEL HOSPITAL 2 DE MAYO (AV. GRAU -15 LIMA);0;3;Critico;Activo;1;Cercado lima;-12.05695;-77.016176;1;-12.05;-77.01
19/11/2022;7;1;4;1;Avenida;AV. MIGUEL GRAU CDRA. 10, CERCADO DE LIMA 15082, PERÚ;0;3;Critico;Activo;1;Cercado lima;-12.057746;-77.021441;1;-12.05;-77.02
20/11/2022;8;1;6;1;Avenida;AV. GARCILASO DE LA VEGA N°1337-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
21/11/2022;2;1;7;1;Avenida;AV GRAU CON JR ANDAHUAYLAS CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.05838;-77.026757;1;-12.05;-77.02
21/11/2022;3;1;6;1;Avenida;AV GRAU NRO. 521 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058548;-77.027086;1;-12.05;-77.02
21/11/2022;11;1;6;2;Jiron;INTERSECCION DEL JR. CANGALLO CON PUNO;0;3;Critico;Activo;1;Cercado lima;-12.05545;-77.022068;1;-12.05;-77.02
23/11/2022;12;1;1;1;Avenida;AV. GRAU CON LA AV. AVIACION;0;3;Critico;Activo;1;Cercado lima;-12.056334;-77.014692;1;-12.05;-77.01
21/11/2022;15;1;2;2;Jiron;JR. HUANUCO CDRA 05. CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
24/11/2022;16;1;3;1;Avenida;AV. ABANCAY CON GRAU;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
24/11/2022;12;1;2;1;Avenida;JR SANDIA CON AV GRAU CERCADO DELIMA;0;3;Critico;Activo;1;Cercado lima;-12.059258;-77.033267;1;-12.05;-77.03
27/11/2022;3;1;2;2;Jiron;JR JUNIN - HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.051075;-77.019316;1;-12.05;-77.01
28/11/2022;5;1;2;1;Avenida;AV. GARCILAZO DE LA VEGA CUADRA 13 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
28/11/2022;6;1;2;2;Jiron;JR. AMAZONAS Y JR. HUANUCO - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.045241;-77.019724;1;-12.04;-77.01
28/11/2022;22;1;2;1;Avenida;AV. MIGUEL GRAU 607, CERCADO DE LIMA 15001, PERÚ;0;3;Critico;Activo;1;Cercado lima;-12.058328;-77.025852;1;-12.05;-77.02
28/11/2022;23;1;3;1;Avenida;INMEDIACIONES DE LA ESTACION CENTRAL DEL TREN. AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.054631;-77.013258;1;-12.05;-77.01
30/11/2022;24;1;3;2;Jiron;JR. PUNO CON CRUCE DEL JR. ANDAHUAYLAS;0;3;Critico;Activo;1;Cercado lima;-12.054636;-77.026898;1;-12.05;-77.02
30/11/2022;1;1;4;2;Jiron;JR PUNO Y ABANCAY CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.052876;-77.029254;1;-12.05;-77.02
4/12/2022;2;1;4;1;Avenida;AV. VIA EXPRESA GRAU ALTURA DE LA AV. ABANCAY;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
27/11/2022;4;1;4;1;Avenida;AV INCA GARCILASO DE LA VEGA 711, CERCADO DE LIMA 15001, PERÚ;0;3;Critico;Activo;1;Cercado lima;-12.050141;-77.039804;1;-12.05;-77.03
1/12/2022;6;1;4;1;Avenida;AV. GARCILASO DE LA VEGA  CDRA 13 - CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
6/12/2022;7;1;6;1;Avenida;PARQUE DE LA MEDICINA CUADRA 16 DE LA AV. GRAU BARRIOS ALTOS CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.057273;-77.01739;1;-12.05;-77.01
7/12/2022;4;1;6;2;Jiron;JR ANDAHUAYLAS CON PUNO;0;3;Critico;Activo;1;Cercado lima;-12.054636;-77.026898;1;-12.05;-77.02
8/12/2022;9;1;6;1;Avenida;AV AVIACION CON AV GRAU CERCADO DE LIMA 15018, PERÚ;0;3;Critico;Activo;1;Cercado lima;-12.056334;-77.014692;1;-12.05;-77.01
10/12/2022;9;1;7;1;Avenida;INTERSECCION DEL JR. HUANUCO CON LA AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
12/12/2022;9;1;7;1;Avenida;AV. GRAU CON  CANGALLO;0;3;Critico;Activo;1;Cercado lima;-12.057793;-77.021875;1;-12.05;-77.02
12/12/2022;10;1;7;7;Otros;LISNER COM NACIONES- LIMA CERCADO;0;3;Critico;Activo;1;Cercado lima;-12.057793;-77.021875;1;-12.05;-77.02
13/12/2022;11;1;7;2;Jiron;JR.PUNO CON EL JR. SOTO MAYOR - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.055279;-77.016288;1;-12.05;-77.01
12/12/2022;12;1;7;2;Jiron;JR. JUNIN Y JR. HUANUCO - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.051075;-77.019316;1;-12.05;-77.01
13/12/2022;14;1;1;1;Avenida;AV. GRAU INT ANDAHUAILAS;0;1;Leve;Activo;1;Cercado lima;-12.05838;-77.026757;1;-12.05;-77.02
13/12/2022;16;1;1;2;Jiron;JR. HUANUCO CDRA 15 FRENTE A LA GALERIA UNICACHI;0;1;Leve;Activo;1;Cercado lima;-12.063372;-77.015293;1;-12.06;-77.01
14/12/2022;17;1;1;2;Jiron;JR PUNO 574 SEGUNDO PISO;0;1;Leve;Activo;1;Cercado lima;-12.053001;-77.0291;1;-12.05;-77.02
17/12/2022;18;1;2;2;Jiron;JR. PUNO CON JR. AZANGARO LIMA;0;1;Leve;Activo;1;Cercado lima;-12.051759;-77.031096;1;-12.05;-77.03
18/12/2022;2;1;2;1;Avenida;PROLONG HUANUCO CON AV. GRAU;0;1;Leve;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
21/12/2022;3;1;3;1;Avenida;AV INCA GARCILASO DE LA VEGA 1108, CERCADO DE LIMA 15001, PERÚ;0;1;Leve;Activo;1;Cercado lima;-12.059018;-77.037964;1;-12.05;-77.03
22/12/2022;4;1;4;1;Avenida;INTERSECCIONES DE LA AV. GRAU Y AV. ABANCAY;0;1;Leve;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
27/12/2022;5;1;5;2;Jiron;JR PUNO CON JR PARURO CERCADO DE LIMA;0;1;Leve;Activo;1;Cercado lima;-12.055108;-77.023544;1;-12.05;-77.02
29/12/2022;1;1;6;1;Avenida;AV. INCA GARCILASO DE LA VEGA Y BOLIVIA CERCADO DE LIMA;0;1;Leve;Activo;1;Cercado lima;-12.055902;-77.038205;1;-12.05;-77.03
20/12/2022;23;1;7;1;Avenida;AV. AVIACIÓN CON CRUCE DE LA AV. MIGUEL GRAU;0;1;Leve;Activo;1;Cercado lima;-12.056334;-77.014692;1;-12.05;-77.01
30/12/2022;24;1;1;2;Jiron;HUANUCO - GAMARRA - LA VICTORIA;0;1;Leve;Activo;1;Cercado lima;-12.063372;-77.015293;1;-12.06;-77.01
10/12/2022;1;1;2;1;Avenida;AV. MIGUEL GRAU CON JR. SANDIA-LIMA;0;1;Leve;Activo;1;Cercado lima;-12.059258;-77.033267;1;-12.05;-77.03
1/03/2022;5;1;3;1;Avenida;ARGENTINA;3;1;Leve;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
16/01/2022;6;1;4;1;Avenida;TACNA;3;1;Leve;Activo;1;Cercado lima;-12.045137;-77.036538;1;-12.04;-77.03
20/01/2022;2;1;5;1;Avenida;ARGENTINA;15;1;Leve;Activo;1;Cercado lima;-12.045098;-77.06036;1;-12.04;-77.06
17/05/2022;5;1;6;1;Avenida;ABANCAY;10;1;Leve;Activo;1;Cercado lima;-12.055732;-77.030234;1;-12.05;-77.03
3/02/2022;6;1;7;1;Avenida;ARGENTINA;3;1;Leve;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
20/01/2022;7;1;1;1;Avenida;ARGENTINA;15;1;Leve;Activo;1;Cercado lima;-12.045098;-77.06036;1;-12.04;-77.06
3/03/2022;3;1;2;1;Avenida;ABANCAY;0;1;Leve;Activo;1;Cercado lima;-12.050246;-77.027976;1;-12.05;-77.02
4/03/2022;11;1;2;1;Avenida;ABANCAY;0;1;Leve;Activo;1;Cercado lima;-12.050246;-77.027976;1;-12.05;-77.02
13/03/2022;12;1;2;2;Jiron;PUNO;4;1;Leve;Activo;1;Cercado lima;-12.052907;-77.029276;1;-12.05;-77.02
21/06/2022;13;1;2;2;Jiron;PUNO;7;1;Leve;Activo;1;Cercado lima;-12.054479;-77.027116;1;-12.05;-77.02
11/03/2022;14;1;2;1;Avenida;ABANCAY;0;1;Leve;Activo;1;Cercado lima;-12.050246;-77.027976;1;-12.05;-77.02
27/01/2022;12;2;2;2;Jiron;PUNO Y LAMPA;0;1;Leve;Activo;1;Cercado lima;-12.051201;-77.03196;1;-12.05;-77.03
20/04/2022;5;2;3;1;Avenida;ABANCAY Y NICOLAS DE PIEROLA;0;1;Leve;Activo;1;Cercado lima;-12.054086;-77.029977;1;-12.05;-77.02
2/06/2022;6;2;3;1;Avenida;GRAU Y HUANUCO;0;1;Leve;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
9/03/2022;7;2;4;1;Avenida;ARGENTINA Y VILLEGA;0;1;Leve;Activo;1;Cercado lima;-12.043363;-77.043661;1;-12.04;-77.04
18/02/2022;8;2;4;2;Jiron;PUNO Y HUANUCO;0;1;Leve;Activo;1;Cercado lima;-12.05593;-77.018055;1;-12.05;-77.01
18/01/2022;2;2;4;2;Jiron;MARIANO ARREDONDO;28;1;Leve;Activo;1;Cercado lima;-12.055909;-77.018055;1;-12.05;-77.01
29/01/2022;3;2;6;1;Avenida;GARCILAZO DE LA VEGA;13;1;Leve;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
25/04/2022;11;2;7;1;Avenida;GRAU;0;1;Leve;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
3/03/2022;12;2;6;1;Avenida;GARCILAZO DE LA VEGA;13;1;Leve;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
20/04/2022;15;2;6;1;Avenida;ABANCAY Y NICOLAS DE PIEROLA;7;1;Leve;Activo;1;Cercado lima;-12.054086;-77.029977;1;-12.05;-77.02
18/02/2022;16;2;1;2;Jiron;PUNO Y JIRON HUANUCO;0;1;Leve;Activo;1;Cercado lima;-12.05593;-77.018055;1;-12.05;-77.01
2/03/2022;12;2;2;1;Avenida;ABANCAY Y AVENIDA GRAU;0;1;Leve;Activo;1;Cercado lima;-12.05886;-77.029821;1;-12.05;-77.02
20/04/2022;3;2;3;1;Avenida;ABANCAY Y AVENIDA NICOLAS PIEROLA;0;1;Leve;Activo;1;Cercado lima;-12.054086;-77.029977;1;-12.05;-77.02
